text,label,source,collected_at
I just checked back and I have not received my game yet. I have an old email on May 30th from GOG that is expired. How can I get a new one?,0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello, hope you're doing great I have some valuable insights that can help attract more donations to your campaign and help in goal.
Kindly let's connect for better discussion",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello, :) I just bought the game from Philibert and am now waiting for delivery.

Is there a German manual for the game somewhere?

Thank you very much and greetings
Jenny",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
when will i receive mine,0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello Shaun Hogan,
My name is Emily. I love your campaign, and I think it's great! I know it's difficult to find backers, because I've been in a similar situation before. When I started my own campaign, I didn't get any backers. It was really tough. But then I met an amazing influencer who helped me out and I reach my goals .I will like to recommend to you if you don't mind?",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
can you still use the device even without the battery?,0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello, am Samuel by name

I recently checked your campaign and I see you just launched the campaign and you need more backers to back this project in order to make it successful.

I can guide you through the process of how you will get active backers for your campaign.

if you are interested let me know.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello how are you doing
Hope my message reach you well 

I wanted to reach out to you about your campaign I noticed that you just launched it and It seem like you could need some more backers to support your project in order for you to reach your fundraising goal and I think I should offer my support 

If you are interested in learning more on how I can assist kindly let me know

I will like to contribute to the sucess of your campaign",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello,

I stumbled upon your Kickstarter campaign, and I'm truly impressed by the incredible work you're doing. Your campaign not only caught my attention but also resonated with my passion for Projects.

I'd love to chat about how I can contribute to the success of your campaign through marketing strategies and insights. Let's team up to bring your project to even more supporters. Please let me know how we can connect and explore this further.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello, I'm Jack by name. I came across your campaign and I was immediately impressed with it's concept and potential for success. if you're available for discussion, let's discuss on how your campaign can raise more backers.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello, if you don't mind, we can have a conversation about how your campaign will gain more real and active backers?",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello i am an expert if i wont lie to you, just as you lunch the project there are some things you still have to work on but most you people will sit-down comfortable & be expecting the project to reach it goals no it not done that way can you share with me what your plan is on the project?",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Good day obert Cyron
I came across your Kickstarter project campaign, and I want to commend you for your bravery and determination in sharing your story. I can only imagine the challenges you're facing right now.
I have experience in crowdfunding and have seen firsthand the incredible impact it can have on people's lives. Your project is already making a difference, and your passion shines through.
If you're open to it, I'd love to offer my support and guidance to help you make your Kickstarter campaign even more effective. Whether it's refining your campaign description, strategizing on outreach, or sharing success stories from similar campaigns, I'm here to assist in any way I can.
Please feel free to reach out if you have any questions or if you'd like to chat about your campaign goals.👇👇👇
fiverr.com/yus_ola
Remember, you're not alone in this journey, and there's a community here to support you.
Wishing you the best of luck in your Kickstarter success journey.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
If I wanted to add the bird feeder to my preacher 1.00/prebacker deposit left with discount. Is there a way you can tell me what the price would be. Currently my price is at 224 for the humming bird feeder And a solar panel for the camera. Or what option I need to use to add it. I didn’t know if you might just give a coupon code to order the bird feeder ad a 35% off discount from the regular site. Thanks for the help,0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hi there, How are you? I recently stumbled over your campaign, which sparked my curiosity, and I would like to ask more about your initiative from you.


Warm regards",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
Hello. I recently received my copy of .Dungeon. Thank you. I do have a question though. I’m wondering if my book is printed wrong. The gutters are so narrow. There are quite a few pages where entire words close to the gutter are completely cut off and I can’t actually read the text. A really good example is the table on pages 86 and 87. Can’t really tell what anything is in the column 3 for jaded. Thanks!,0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello

How are you doing? I'm a professional crowdfunding campaign expert I have carefully gone through your kickstarter campaign and I love everything and I'm so interested in it kindly message me now for better discussion.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello,
How are you doing?

Would you be open to having a more in-depth conversation about your campaign strategy and how we can attract more backers?",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello

How are you?

I just come across your campaign project and see that it is awesome.I have interest in your project. Are you available to discuss about your project?",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello,
I am sorry to contact you so late after you delivered this project but unfortunately I somehow managed to miss out the prompt and the PDF delivery for your project. Would it be still possible to have access to the PDF and the solitaire games ?
Once again, I apologize for being three years late.
Thank you
Jérôme",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
Hello from Puerto Rico! I was wondering how could I pledge another item additionally from the one that I chose? Do I need to make a new account? Thanks!,0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
hey i missed this campaign do i have to wait for volume 7 to show up on iconiccomics.com or is there a way for me to back even after the campaign has been closed(was planning at backing the $10 to get the pdf and hardback cover physical copy).,0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
I haven't seen a google drive share yet for my Boomerang add-on.,0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello
I need some information from you base on your campaign can we discuss?",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello, 
Are you the campaign owner?",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hi Logan Wheeler
I see through your crowdfunding campaign and i will be interested in discussing with you about it",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello, Creator. I'm truly impressed checking through your campaign and I'm really excited to contribute to it success, but I'll like to inquire about the rewards and the delivery date, and how the pledge will be delivered?.",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
I am sorry to brother you but I don’t remember getting the survey to verify my address. Is there any way to check on it?,0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello, have you ever tried having a professional on Fiverr promote your email list to boost your campaign? It's an effective and creative method to engage active backers and supporters. If you're interested, I can recommend a freelancer for this task on the platform.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello
I discovered your project and my child thought it was good, how can I add my pledge",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"hi Bison
how are you doing, I am reaching out to you so that we can discuss how you can get more backers quickly",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Good day 


Compliment of the season.
Enjoying the holiday with the family and I decide to explore some kickstarter project.

Glad I come across your campaign and I develop interest in being part of the supporting backers to make this a success because at the end of the day, I don't want my kid to try this out only but to be an inspiration to them that anything they put there mind too, they can come out with great success.

Believing in your ability is what fundraising required.!

Moreover, I still have some other way to contribute to the success of this project, that would base on your interest though.

In between, which reward did you recommend? As I am ready to go for it right away.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello,
would you be interested in having discussion on your campaign success?",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"I see that it didn't get enough backing for such things as kids growing up, visiting another city-state, etc., but I was wondering if this will still be added to the game? Even if not at full release, maybe in an update?",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello, Do you know there are ways to get pledges and donations rapidly to your campaign. I will like to hear from you as soon as possible based on this?",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello
i will guide you on how your campaign will reach the goal.
kindly contact me now for better discussion.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello, My name is Amanda 

I have carefully gone through your campaign and I discovered that you just launched your campaign and you need more backers to reach your fundraising goal.

I will guide you through some ways that can provide you more backer's and get your campaign funded

Reply to this message now to discuss better because doing that makes a step closer to your campaign success",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Greetings! 👋👋 Qbeamer
I hope you're doing well. I'm thrilled to be following your incredible and fantastic campaign! I do have a few inquiries about it. Would it be alright for me to inquire?",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello
My daughter came across your Kickstarter campaign and found it impressive. Her fascination prompted me to donate to your cause. Could you kindly discuss the challenges you're presently encountering in the campaign? Your insights would be valuable.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello,
I hope you are doing great?
 am here to help you to promote your campaign to a real and targeted audience for you to have a high chance of getting support from them. Kindly let me know your thoughts to discuss better",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hi, what is a universal adult size? Would be a great help for my mother to hike longer again what she loved but she is really small, about 155cm",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Updated my payment method, should go through now",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hi there👋
Are you ready to unlock the full potential of your Kickstarter campaign and achieving unlimited success? We've got a powerful secret to share with you–Electronic Direct Mail (EDM)! It's the magic tool that can let you connect with potential backers worldwide?",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Good evening!

I am just curious about the estimated cost of shipping to Australia for this, I see NZ but no Aust in the shipping. Even just a rough guess would be great!

Also, will a backerkit or some other thing be used? So I can split the payment up (Put some $$ for Add-ons now) and pay the rest later. 

Kind regards,
Dylan",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Good day,

I hope you're doing well. Let's discuss a customized marketing plan to enhance your Kickstarter campaign's reach and impact. When are you available for a quick chat?

Best Regards.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Greetings from us.

My name is Olivia and my partner's name is William, we are duo expert crowd funders focused on seeing projects get funded. I would not want to impress you with too much words but would rather let our results and deliveries speak for us.

All you need do is go through www.kickstartergoal.com pay for a promotional package based on your budget /desired funding goal and see your project take a new turn.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"HI, Sorry im somewhat new to kickstarter so im unsure about the process
but i wanted to see if pledging was over with the Era of crusades? 
Ive verified my account and such but it wont allow me to pledge unfortunately

thank you",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello
I hope this message finds you well. I recently came across your campaign, and I must say, I'm incredibly impressed with what you're trying to achieve.
I have a background in, and I believe I could bring valuable insights and expertise to your campaign. I'm passionate about and would love to explore potential collaboration opportunities.
If you're open to a discussion about your campaign's success, please feel free to response to me",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello
 can I get your attention please? I specialize in crafting effective newsletters that showcase winning strategies and marketing plans, ensuring they reach the targeted audience to maximize campaign success. 

I can see that you’re urge to raise $50,000. For your project.
Though it’s not easy to attract backers, as I’ve once been in related situation before when I launched my campaign 
I couldn’t get backers and it was unsuccessful due to lack of attraction.
But I was Fortunate to meet an influencer who shared me some amazing insight and helped me meet up my goal.

I’ll like to recommend the amazing influencer to you, if you don’t mind.

Can I share you his contact?",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
Can I receive a receipt for this pledge?,0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello,
How are you doing?
I notice that your campaign is lacking something very important, and I see that your campaign need to be funded kindly message me now to discuss better on it",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hi, how are things going for you l recently came across your campaign which drew my interest l would want to get in touch with you with some ideas to help you gain more supporters and I m sure you'll find the ideas interesting as well Best regards.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"""To whom it might concern
This is K.Yamagata, the CEO of Rhapsody Japan

We are looking for business partner 
who wants to explore the market in Japan.
Our channel have department stores, exhibitions,
and also physical channel and virtual channel.

Your product The ROAM Sling | Versatile Bags with Innovative Laptop Carry is very popular is Japan,
 and the needs is increasing.
We are looking forward to import your product into Japan.
Please kindly tell us your terms and conditions.
We would do our best to promote 
your product and company image.

Sincerely
K.Yamagata""",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hi, my name is david and I'm the CEO of Viral Launch, a marketing agency that specializes in helping businesses grow and succeed. I was browsing Kickstarter and came across your campaign, and I wanted to reach out and offer my assistance. While Viral Launch doesn't specialize in crowdfunding, we have a lot of experience with marketing and I think we could provide some valuable insights. Would you be open to chatting more about your campaign?",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hi
I had backed the pocket knife. I ordered two .
And am just curious if they have shipped ? Have not received or heard anything about them . My last email
I believe is dated beginning of September.
Thank you Leah",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello Christian,
My name is Mercy. I love your campaign, and I think it's great! I know it's difficult to find backers, because I've been in a similar situation before. When I started my own campaign, I didn't get any backers. It was really tough. But then I met an amazing influencer who helped me out and I reach my goals .I will like to recommend to you if you don't mind?",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
Hi is everything ok whit my survey?,0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"I checked through your campaign, I think it's absolutely Creative and people the world would appreciate your work, also investors I know will be willing to invest in your project

Let me know if you want us to discuss in detail",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello 
 I’ve discovered your Kickstarter campaign and I would appreciate the opportunity to inquire about your project..",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello 
Am crowdfunding campaign promoter 
engaging with audiences, and leveraging social media to generate buzz and funding. My strategic approach, coupled with a deep understanding of the crowdfunding landscape, allows me to connect innovative ideas with eager backers, turning visions into reality. Let's collaborate to bring your project to life and your goals will be achieved. Get in touch with me to begin?",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello, I have not received shipping information",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
hello how are you I noticed your campaign is lacking a backlinking strategies of promotion and it's causing delaying for the success of your campaign promotion and if you don't mind I can help you on making a backlinking for your campaign to successful,1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
Just wondering if my money was collected and if I'm still getting a unit ?,0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hi there,
It seems that you are having the same difficulties finding backers as I experienced a few weeks ago.I would like to assist you with your campaign, but it never seems to end. If it is okay with you, I would like to suggest someone who helped me achieve my objectives when I was having trouble gaining supporters.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello 
Can you give me a recommendation for the pledge to choose on your campaign.",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
Hello why you are having low backers?,1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello there, hope you have a good day! :)

I would like to request a refund. I no longer have time to run DnD games like this, so I have no use for Tales from Sina Una. 

I hope you understand :)",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
😭,0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
What are the levels of the campaign?,0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello!
I hope you're well. After a thorough examination of your Kickstarter campaign, I must admit I'm genuinely impressed. I am keen on aiding you in promoting the campaign and securing its success by connecting you with sincere and engaged backers who will generously support your cause.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello Creator
I wanted to add my pledge but I'm curious what's the best pledge you can recommend for me",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Good day,

I hope this message finds you well. I came across your campaign and I can see that fact to support your campaign. Can we discuss more on it.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello! I trust this message finds you well. I'm delighted to have encountered your campaign, which I find it so impressive and Motivatives. If you didn't mind sharing some tips on how to make your campaign a complete success, as i see incredible wealth potential in your campaign. Kindly inform me of your interest... Have a nice day!",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello, I'm excited about this Kickstarter campaign's innovative solutions. Let's join forces to bring this incredible vision to life. Can we discuss more?""",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello, I hope you're well. I've been following your campaign closely and it's clear you're dedicated to its success. when are you lunching your campaign?",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
Hello if you don't mind can we have a better discussion about how you campaign we get more backers,1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello Latch-On Games, how are you doing?
I noticed that you haven't yet reach your campaign target, and I have a magnificant offer for you to get massive donations to your campaign and make it successful...
kindly let me know your response if you are interested on how it works.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello How are you doing I came across your campaign and I really have full interest in it which I wish to put a pledge.
But I come to notice that you are having less engagement.Can you tell me what you're facing concerning the success of this great project .
I will like to participate in the success of this great project.
Kindly share me more about it .",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
Have you thought about doing all the countries during ww2?,0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Bonsoir je n'ai pas reçu le lien, pour la MAJ des cartes.",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello, how are you today? In our Excel file, we have identified some backers who are highly interested in supporting your campaign. Currently, we have up to 600 backers, but there is a requirement that needs to be met in order for them to proceed. If you are open to it, we can have a conversation via WhatsApp for better communication. If you are interested in collaborating with us, we believe we can help you achieve your campaign goal.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"hello
how are you doing
i will like to ask questions about your Kickstarter campaign",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello, I was told to direct message as I didn't get the VIP reward I saw others mention. My email is joshnicholaswood@gmail.com",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello! I came across your exciting campaign, and it really caught my attention. I'm eager to assist in attracting more backers to your campaign. to make your campaign successful, let me know if you are interested?",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello my contribution # 70, I need another pledge of 5 because we are a family of 8, how can I have another pledge of 5? Thank you very much.",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hi, I can get you 10 backers and you will pay after seeing them on your campaign.

My name is Richard, would you be interested in getting backers?",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
Backer no 587. I used the tracking number provided and it says doesn't exist? Could you confirm that it shipped?,0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
Hey just wanting to check if the files should have the gates in them? checked both the large and medium files and both are missing any files so thought to check and see,0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hi there,
No, this is not just another message! Why? Because we take our work seriously, and besides, our company is the only one that offers REAL EVIDENCE of advertising by providing you with reports directly from Facebook, Twitter, and Instagram, along with the Press Release distribution report.

Our plans offer TARGETED ADS Social Media Advertising (COST INCLUDED):
Mainly consisting of promoting your project to millions of targeted users within your niche on the top social media platforms such as Facebook, Instagram, and Twitter. We accomplish this through paid advertisements by creating targeted ad campaigns, which are managed by our Social Media specialists. Although we will set up the target audience to achieve the best performance, after ordering our services, you will have the option to customize your target audience if you prefer.

Press Release article and Distribution:
Two out of three of our packages offer Press Release services that consist of attracting media exposure and generating traffic. Our experienced press release writers will craft a professional and SEO-friendly (keyword-optimized) article, which can include up to five links. Upon your approval, the article will be syndicated to 300+ media sites and outlets. Full reports with live links will be provided upon completion for your reference.

Your own dashboard:
To track the performance of your promotion, you will be given access to the order's Dashboard, where you can track views, clicks, see reports, and much more.

Marketing Directory:
By ordering any of our plans (We do not charge for using this tool), you will also have access to our All-In-One Marketing Directory, which is a DIY tool to help you find Marketing Influencers, Journalists, Bloggers, Backers/Top Backers, Top YouTubers, and Social Communities for your project.

To choose the most convenient package for you and to find additional information about our services and fees, please visit our website:

https://t2m.io/8KwCLfwB

Kind regards",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Your campaign was so amazing that need to get sighted to a large audience of backers, can I ask you a few questions about your Kickstarter project campaign.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello Adam,
I noticed your Kickstarter and I checked through it, but I discovered you are not getting donations as you wish, this is because the Kickstarter campaign has not yet reached the right donors. Inbox 📥 me to share you the methods whereby you can use to get your Kickstarter out.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello Angela,
I sent to you an Instagram message few weeks ago.
This books will be a surprise present for my daughter, who is 11. She loves Japan and your pictures and style of drawing.
I am so happy to collaborate with your project.
Best wishes,
Esmeralda",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"I check through your campaign, I think it's absolutely creativity and people of the world would appreciate your work also investors I know of would be willing to invest in your project.

let me know if you want us to discuss about this in more detail",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello With the help of Affiliate marketing I will bring 5 Backers to your campaign and you'll pay $100 after you've seen them.
If yes kindly message me now

https://instagram.com/hectorw773?igshid=YWYwM2I1ZDdmOQ==",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"I'm a music/hip hop crowd raiser involves understanding the role, building a network, identifying talented music, and I have 2 years experience creating engaging content.
By using my marketing strategy, I can help you raise your funds more than expected before 60 days expell. As soon as you message me. I know we will talk business Let get started you.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hi there Mr Doug Thomas
hope my message meet your well ?
how is your day,friends and family please I will like to know more about your campaign ?",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
hello Kimberly,0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"I was digging around and am not sure i ever redeemed my kickstarter, can you check to see if michael@michaelquick.com redeemed?",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"We're BackerNow and we're a huge community of backers that strive to find the best-emerging Kickstarters out there.
We took a look at your project and we'd like to feature it in our newsletter, using our professional copywriters to create all the content that maximises conversions, often seeing 5-10x returns.

Emailing up to 175,000+ backers is quite a lot, so all our services come with a one-time fee and a percentage of pledges.
We simply charge $379 and 20% for a standard newsletter.

The 20% commission is only on the sales we bring you and is tracked and recorded by Kickbooster.
Also, we offer a full refund of the difference if your returns are less than what you paid for the setup.

Apply now to confirm on BackerNow.com/Plans
Or you can email us at Team@BackerNow.Com",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Good day, how are you doing? Hope you are cool? I hope this message finds you well.

I recently came across your campaign and wanted to express my admiration for its excellence.

Please accept my apologies if this message is
untimely or inconvenient as I understand that
you may be busy with numerous inquiries and
requests.

My intention in reaching out to you is solely driven by a desire to contribute to the success of your campaign.

I kindly request your patience and attentiveness as I present what I have to offer.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Love your deck, just checked your website and I found a little miss-tapping. Should be 3 of air, but “2” on your card.",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"We're BackerNow and we're a huge community of backers that strive to find the best emerging Kickstarters out there.

We took a look at your project and we'd really like to feature it on our newsletter, using our own professional copywriters to create all the content that maximises conversions, seeing often 5-10x returns.

Sending an email to up to 175,000+ backers is quite a lot, so all our services come with a one-time fee and a percentage of pledges.
We simply charge USD 379 and 20 percent for a standard blast and we offer a full refund of the difference if your returns are less than you paid for the setup.

To get started please visit our website or send us an email.
Team@BackerNow.com
www.BackerNow.com/Plans

Kind Regards
BackerNow Team",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
Hello there,0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello, 
I have carefully gone through your campaign link and I see that I have some strategy that can help you to achieve your campaign goal fast
Kindly contact me to discuss on it.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello,
I noticed you just launched your campaign and I am very impressive.
If you don't mind I would be glad to support your campaign if you are interested.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello how are you doing?
I will love to back your campaign, what pledge will you recommend for me?",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"*Hello
How are you doing?
I would love to ask you a *question* if you're currently back online*",0,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
"Hello! I hope you're having a great day. I wanted to commend you on the launch of your Kickstarter campaign—it's no small feat. I understand the effort it takes. If you're open to it, I have some suggestions that might enhance your campaign.",1,hf_thankrandomness/spam-detection-sample,2026-03-26T15:24:36.906265+00:00
The world as we have created it is a process of our thinking. It cannot be changed without changing our thinking.,positive,scrape_https://quotes.toscrape.com,2026-03-26T15:24:39.209846+00:00
"It is our choices, Harry, that show what we truly are, far more than our abilities.",positive,scrape_https://quotes.toscrape.com,2026-03-26T15:24:39.209846+00:00
There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle.,positive,scrape_https://quotes.toscrape.com,2026-03-26T15:24:39.209846+00:00
"The person, be it gentleman or lady, who has not pleasure in a good novel, must be intolerably stupid.",positive,scrape_https://quotes.toscrape.com,2026-03-26T15:24:39.209846+00:00
"Imperfection is beauty, madness is genius and it's better to be absolutely ridiculous than absolutely boring.",positive,scrape_https://quotes.toscrape.com,2026-03-26T15:24:39.209846+00:00
Try not to become a man of success. Rather become a man of value.,positive,scrape_https://quotes.toscrape.com,2026-03-26T15:24:39.209846+00:00
It is better to be hated for what you are than to be loved for what you are not.,positive,scrape_https://quotes.toscrape.com,2026-03-26T15:24:39.209846+00:00
"I have not failed. I've just found 10,000 ways that won't work.",positive,scrape_https://quotes.toscrape.com,2026-03-26T15:24:39.209846+00:00
A woman is like a tea bag; you never know how strong it is until it's in hot water.,negative,scrape_https://quotes.toscrape.com,2026-03-26T15:24:39.209846+00:00
"A day without sunshine is like, you know, night.",positive,scrape_https://quotes.toscrape.com,2026-03-26T15:24:39.209846+00:00
